class name,time,location,instructors,dates,campus
ART 2608C - Digital Media Foundation,MoWe 9:30AM - 12:15PM,Art Studio Room 115,Karen McKinnon-Lilley,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 2608C - Digital Media Foundation,TuTh 9:30AM - 12:15PM,Art Studio Room 115,Karen McKinnon-Lilley,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 2622C - Introduction to Experimental Video Art,TuTh 3:30PM - 6:15PM,West 1 Room 120,Endam Nihan Tasbasi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 2701C - Beginning Sculpture,TuTh 12:30PM - 3:15PM,West 1 Room 114,Sterling Rook,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 2750C - Beginning Ceramics,TuTh 9:30AM - 12:15PM,Studio W1C 110,Tori Arpad-Cotta,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3023C - Intermediate Animation,TuTh 9:30AM - 12:15PM,West 1 Room 120,Ariel Baron Robbins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3023C - Intermediate Animation,TuTh 6:30PM - 9:15PM,West 1 Room 120,Ariel Baron Robbins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3310C - Intermediate Drawing,Fr 9:30AM - 3:15PM,West 10 (W10) 101,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3314C - Classical Drawing,TuTh 12:30PM - 3:15PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3332C - Intermediate Figure Drawing,MoWe 9:30AM - 12:15PM,West 10 (W10) 101,Carlos Gallostra,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3402C - Intermediate Printmaking,TuTh 12:30PM - 3:15PM,West 1 Room 131,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3504C - Intermediate Painting,MoWe 12:30PM - 3:15PM,West 9 Room 110,Richard Garet,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3560C - Figure Painting,TuTh 5:00PM - 7:45PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3565C - Beginning Fiber Based Art,Fr 9:30AM - 3:15PM,West 9 Room 110,"Kerry Phillips,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3617C - Intermediate Experimental Video,MoWe 3:30PM - 6:15PM,West 1 Room 120,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3638C - Video Installation,Fr 9:30AM - 3:15PM,West 1 Room 120,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3666C - Storytelling and Character Development,TuTh 12:30PM - 3:15PM,West 1 Room 120,Dylan Torres,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3710C - Intermediate Sculpture,MoWe 12:30PM - 3:15PM,West 1 Room 114,Thomas Scicluna,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3760C - Intermediate Ceramics,TuTh 12:30PM - 3:15PM,Studio W1C 110,Victoria Carballo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3820 - Research & Development,Fr 9:30AM - 12:15PM,"Comp, Arts, Sci & Educat 136",Benjamin Bellas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3820 - Research & Development,Fr 12:30PM - 3:15PM,"Comp, Arts, Sci & Educat 136",Benjamin Bellas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3820 - Research & Development,Fr 12:30PM - 3:15PM,Graham Center 275B,Christopher Rodriguez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3822 - Creative Practice,Tu 9:30AM - 12:15PM,West 9 Room 110,Maria Carolina Bravo Betancourt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3822 - Creative Practice,Tu 12:30PM - 3:15PM,West 9 Room 110,Maria Carolina Bravo Betancourt,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 3822 - Creative Practice,Th 9:30AM - 12:15PM,West 9 Room 110,Benjamin Bellas,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4312C - Advanced Drawing,Fr 9:30AM - 3:15PM,West 10 (W10) 101,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4322C - Advanced Classical Drawing,TuTh 12:30PM - 3:15PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4333C - Advanced Figure Drawing,MoWe 9:30AM - 12:15PM,West 10 (W10) 101,Carlos Gallostra,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4403C - Advanced Printmaking,TuTh 12:30PM - 3:15PM,West 1 Room 131,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4505C - Advanced Painting,MoWe 3:30PM - 6:15PM,West 9 Room 110,Richard Garet,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4560 - Figure Painting,TuTh 5:00PM - 7:45PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4566C - Intermediate Fiber Based Art,Fr 9:30AM - 3:15PM,West 9 Room 110,"Kerry Phillips,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4615C - Advanced Animation,TuTh 9:30AM - 12:15PM,West 1 Room 120,Ariel Baron Robbins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4615C - Advanced Animation,TuTh 6:30PM - 9:15PM,West 1 Room 120,Ariel Baron Robbins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4636C - Advanced Experimental Video Art,MoWe 3:30PM - 6:15PM,West 1 Room 120,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4711C - Advance Sculpture,MoWe 12:30PM - 3:15PM,West 1 Room 131,Thomas Scicluna,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4768C - Advanced Ceramics,TuTh 3:30PM - 6:15PM,Studio W1C 110,Victoria Carballo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4952C - Thesis I,MoWe 6:30PM - 7:45PM,West 1 Room 131,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4952C - Thesis I,MoWe 8:00PM - 9:15PM,West 1 Room 131,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4953C - Thesis II,Mo 9:30AM - 12:15PM,West 9 Room 110,Sandra Ramos Lorenzo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 4953C - Thesis II,We 9:30AM - 12:15PM,West 9 Room 110,Sandra Ramos Lorenzo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5135C - Graduate Fibers,Fr 9:30AM - 3:15PM,West 9 Room 110,"Kerry Phillips,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5390C - Drawing,Fr 9:30AM - 3:15PM,West 10 (W10) 101,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5391C - Figure Drawing,MoWe 9:30AM - 12:15PM,West 10 (W10) 101,Carlos Gallostra,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5395C - Graduate Classical Drawing,TuTh 12:30PM - 3:15PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5408C - Printmaking,TuTh 12:30PM - 3:15PM,West 1 Room 131,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5580C - Painting,MoWe 3:30PM - 6:15PM,West 9 Room 110,Richard Garet,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5584C - Graduate Figure Painting,TuTh 5:00PM - 7:45PM,Viertes Haus 105,David Chang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5677C - Experimental Video Art,MoWe 3:30PM - 6:15PM,West 1 Room 120,Jonathan Perez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5740C - Sculpture,MoWe 12:30PM - 3:15PM,West 1 Room 131,Thomas Scicluna,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5790C - Ceramics,TuTh 3:30PM - 6:15PM,Studio W1C 110,Victoria Carballo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5907C - Directed Study,Th 6:25PM - 9:05PM,West 10 (W10) 109,Gean Moreno,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ART 5938C - Studio Art Pedagogy,Tu 6:30PM - 7:45PM,West 10 (W10) 109,Jennifer Printz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 2106C - Typography,MoWe 6:30PM - 9:15PM,Art Studio Room 115,Ozan Atalan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 2111 - Graphic Design I,TuTh 12:30PM - 3:15PM,Parking Garage 6 154,Carlos Causo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 2151C - Illustration,Fr 9:30AM - 12:15PM,Art Studio Room 115,Daniel Marosi,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 3803C - Design for Mobility,MoWe 12:30PM - 3:15PM,Art Studio Room 115,Ozan Atalan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 3817 - Graphic Design II,MoWe 3:30PM - 6:15PM,Art Studio Room 115,Ozan Atalan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 3817 - Graphic Design II,TuTh 3:30PM - 6:15PM,Art Studio Room 115,Carlos Causo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 4189C - Thesis I/Portfolio,Tu 9:30AM - 12:15PM,Parking Garage 6 154,Silvia Pease,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 4189C - Thesis I/Portfolio,Th 9:30AM - 12:15PM,Parking Garage 6 154,Ozan Atalan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
GRA 4818 - Graphic Design III,Th 12:30PM - 3:15PM,Art Studio Room 115,Silvia Pease,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 2110C - Beginning Color Photography,TuTh 3:30PM - 6:15PM,Viertes Haus 117,TBA OCM,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 2401C - Beginning Photography,MoWe 12:30PM - 3:15PM,Viertes Haus 111,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 2800C - Beginning Digital Photography,TuTh 12:30PM - 3:15PM,Viertes Haus 117,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 2800C - Beginning Digital Photography,MoWe 6:30PM - 9:15PM,Viertes Haus 111,TBA OCM,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 2800C - Beginning Digital Photography,MoWe 3:30PM - 6:15PM,Viertes Haus 117,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 3153C - Intermediate Color Photo,TuTh 3:30PM - 6:15PM,Viertes Haus 117,TBA OCM,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 3410C - Intermediate Photography,MoWe 12:30PM - 3:15PM,Viertes Haus 111,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 3822C - Intermediate Digital Photography,MoWe 3:30PM - 6:15PM,Viertes Haus 117,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 4155C - Color Photography IV,TuTh 3:30PM - 6:15PM,Viertes Haus 117,TBA OCM,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 4412C - Advanced Photography,MoWe 12:30PM - 3:15PM,Viertes Haus 111,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PGY 4823C - Advanced Digital Photography I,MoWe 3:30PM - 6:15PM,Viertes Haus 117,Yessica Gispert,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 3154 - Traditional and Modern Korea,Tu 11:00AM - 12:15PM,Graham Center 274,Sungmin Cho,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 3410 - Introduction to East Asia,Th 12:30PM - 1:45PM,Charles E. Perry (PC) 425,Elisa Romulo Borges,10/21/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 3410 - Introduction to East Asia,Tu 12:30PM - 1:45PM,SCH INTNL & PUB AFFAIRS 2 205,Elisa Romulo Borges,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 3410 - Introduction to East Asia,We 11:00AM - 12:15PM,Labor Center 301,Elisa Romulo Borges,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 3410 - Introduction to East Asia,We 3:00PM - 4:15PM,Graham Center 278B,Jhonatan Baez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ASN 5932 - Special Topics in Asian Studies,Th 2:00PM - 3:15PM,PG5 MARKET STATION 134,Matthew David Marr,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5217C - Clinical Evaluation and Diagnosis in Athletic Training I,MoWeFr 10:00AM - 11:50AM,Ocean Bank Convoc Center 113,"Ajaya Williams Sparrock,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5217C - Clinical Evaluation and Diagnosis in Athletic Training I,MoWeFr 10:00AM - 11:50AM,Ocean Bank Convoc Center 122,Daniella Eiroa,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5217C - Clinical Evaluation and Diagnosis in Athletic Training I,MoWeFr 10:00AM - 11:50AM,Ocean Bank Convoc Center 119,"Ajaya Williams Sparrock,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5217C - Clinical Evaluation and Diagnosis in Athletic Training I,MoWeFr 10:00AM - 11:50AM,Ocean Bank Convoc Center 112,Daniella Eiroa,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5305C - Therapeutic Interventions in Athletic Training I,MoWeFr 8:00AM - 9:50AM,Ocean Bank Convoc Center 113,"Rodrigo Martinez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5305C - Therapeutic Interventions in Athletic Training I,MoWeFr 8:00AM - 9:50AM,Ocean Bank Convoc Center 122,Mayte Zayas Rivera,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5305C - Therapeutic Interventions in Athletic Training I,MoWeFr 8:00AM - 9:50AM,Ocean Bank Convoc Center 119,"Rodrigo Martinez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5305C - Therapeutic Interventions in Athletic Training I,MoWeFr 8:00AM - 9:50AM,Ocean Bank Convoc Center 112,Mayte Zayas Rivera,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5517 - Administration and Professionalism in Athletic Training,Tu 8:00AM - 9:15AM,Ocean Bank Convoc Center 117,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5517 - Administration and Professionalism in Athletic Training,Tu 8:00AM - 9:15AM,Ocean Bank Convoc Center 112,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5517 - Administration and Professionalism in Athletic Training,Tu 8:00AM - 9:15AM,Ocean Bank Convoc Center 113,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5517 - Administration and Professionalism in Athletic Training,Tu 8:00AM - 9:15AM,Ocean Bank Convoc Center 122,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5815L - Clinical Education I,Mo 1:00PM - 2:50PM,Ocean Bank Convoc Center 113,"Rodrigo Martinez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5815L - Clinical Education I,Mo 1:00PM - 2:50PM,Ocean Bank Convoc Center 122,Michelle Odai,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5815L - Clinical Education I,Mo 1:00PM - 2:50PM,Ocean Bank Convoc Center 112,"Rodrigo Martinez,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5815L - Clinical Education I,Mo 1:00PM - 2:50PM,Ocean Bank Convoc Center 119,Michelle Odai,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5845L - Clinical Education IV,Tu 11:00AM - 12:15PM,Ocean Bank Convoc Center 117,Rodrigo Martinez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5845L - Clinical Education IV,Tu 11:00AM - 12:15PM,Ocean Bank Convoc Center 112,Rodrigo Martinez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5845L - Clinical Education IV,Tu 11:00AM - 12:15PM,Ocean Bank Convoc Center 113,Rodrigo Martinez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 5845L - Clinical Education IV,Tu 11:00AM - 12:15PM,Ocean Bank Convoc Center 122,Rodrigo Martinez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 6548 - Athletic Training Consulting,Th 8:00AM - 9:15AM,Deuxieme Maison 144,"Jeffrey Konin,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 6621 - Research and Evidence-Based Practice in Athletic Training II,Tu 9:30AM - 10:45AM,Ocean Bank Convoc Center 122,"Michelle Odai,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 6621 - Research and Evidence-Based Practice in Athletic Training II,Tu 9:30AM - 10:45AM,Ocean Bank Convoc Center 119,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 6621 - Research and Evidence-Based Practice in Athletic Training II,Tu 9:30AM - 10:45AM,Ocean Bank Convoc Center 112,"Michelle Odai,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 6621 - Research and Evidence-Based Practice in Athletic Training II,Tu 9:30AM - 10:45AM,Ocean Bank Convoc Center 113,Ajaya Williams Sparrock,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ATR 7806 - DAT Capstone Project,Th 9:30AM - 10:45AM,Charles E. Perry (PC) 449,Jeffrey Konin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BME 1008C - Introduction to Biomedical Engineering,TuTh 4:00PM - 5:15PM,Engineering Center 1115,Hamid Shahrestani,08/26/2024 - 12/07/2024,Engineering Center
BME 2740 - Biomedical Engineering Modeling and Simulation,MoWeFr 4:00PM - 4:50PM,Engineering Center 1104,"Nikolaos Tsoukias,",08/26/2024 - 12/07/2024,Engineering Center
BME 2990 - Introduction to Biomedical Design,TuTh 2:00PM - 3:15PM,Engineering Center 1110,Hamid Shahrestani,08/26/2024 - 12/07/2024,Engineering Center
BME 3403 - Engineering Analysis of Biological Systems I,MoWeFr 11:00AM - 11:50AM,Engineering Center 1113,Michael Brown,08/26/2024 - 12/07/2024,Engineering Center
BME 3404 - Engineering Analysis of Biological Systems II,MoWeFr 1:00PM - 1:50PM,Engineering Center 1114,Michael Brown,08/26/2024 - 12/07/2024,Engineering Center
BME 3632 - Biomedical Engineering Transport,MoWeFr 10:00AM - 10:50AM,Engineering Center 1105,Anthony McGoron,08/26/2024 - 12/07/2024,Engineering Center
BME 3721 - Biomedical Engineering Data Evaluation Principles,MoWeFr 8:00AM - 8:50AM,Engineering Center 1112,Wei-Chiang Lin,08/26/2024 - 12/07/2024,Engineering Center
BME 4011 - Clinical Rotations for Biomedical Engineering,Th 2:00PM - 4:45PM,Engineering Center 2420,Michael Brown,08/26/2024 - 12/07/2024,Engineering Center
BME 4050L - Biomedical Engineering Lab I,Tu 8:00AM - 10:45AM,Engineering Center 2360,"Shuliang Jiao,",08/26/2024 - 12/07/2024,Engineering Center
BME 4050L - Biomedical Engineering Lab I,Th 8:00AM - 10:45AM,Engineering Center 2360,"Shuliang Jiao,",08/26/2024 - 12/07/2024,Engineering Center
BME 4050L - Biomedical Engineering Lab I,We 2:00PM - 4:45PM,Engineering Center 2360,"Michael Christie,",08/26/2024 - 12/07/2024,Engineering Center
BME 4050L - Biomedical Engineering Lab I,Th 2:00PM - 4:45PM,Engineering Center 2360,"Michael Christie,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BME 4050L - Biomedical Engineering Lab I,Mo 2:00PM - 4:45PM,Engineering Center 2360,"Shuliang Jiao,",08/26/2024 - 12/07/2024,Engineering Center
BME 4050L - Biomedical Engineering Lab I,Tu 2:00PM - 4:45PM,Engineering Center 2360,"Michael Christie,",08/26/2024 - 12/07/2024,Engineering Center
BME 4100 - Biomaterials Science,TuTh 9:30AM - 10:45AM,Owa Ehan 102,Michael Christie,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BME 4422 - The Biophysics of Neural Computation,TuTh 5:00PM - 6:15PM,Engineering Center 2330,Jorge Riera Diaz,08/26/2024 - 12/07/2024,Engineering Center
BME 4562 - Introduction to Biomedical Optics,TuTh 9:30AM - 10:45AM,Engineering Center 2420,Wei-Chiang Lin,08/26/2024 - 12/07/2024,Engineering Center
BME 4800C - Design of Biomedical Systems and Devices,MoWeFr 8:00AM - 8:50AM,Engineering Center 1104,Hamid Shahrestani,08/26/2024 - 12/07/2024,Engineering Center
BME 4908 - Senior Design Project,We 5:00PM - 6:15PM,Engineering Center 2420,Michael Christie,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BME 5410 - Biomedical Physiology and Engineering I,TuTh 11:00AM - 12:15PM,Engineering Center 1114,"Joshua Hutcheson,",08/26/2024 - 12/07/2024,Engineering Center
BME 5560 - Biomedical Engineering Optics,TuTh 9:30AM - 10:45AM,Engineering Center 2420,Wei-Chiang Lin,08/26/2024 - 12/07/2024,Engineering Center
BME 5803 - Biomedical Device Design,TuTh 5:00PM - 6:15PM,Engineering Center 1116,Markondeyaraj Pulugurtha,08/26/2024 - 12/07/2024,Engineering Center
BME 6715 - Mathematical Modeling of Physiological Systems,MoWeFr 3:00PM - 3:50PM,Engineering Center 2420,Asad Mirza,08/26/2024 - 12/07/2024,Engineering Center
EGM 3503 - Applied Mechanics,MoWe 2:00PM - 3:50PM,Engineering Center 1105,Leonel Lagos,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6052 - Biostatistics I,Fr 10:00AM - 12:40PM,Charles E. Perry (PC) 416,Tan Li,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6056 - Longitudinal Health Data Analysis,We 4:00PM - 6:40PM,Graham Center 271A,Nan Hu,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6064 - Applied Statistical Methods for Discrete Data,Tu 1:00PM - 3:40PM,Graham Center 278A,Boubakari Ibrahimou,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6067 - Probabilistic Graphical Models,Th 9:00AM - 11:40AM,Graham Center 277,Changwon Yoo,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6080 - SAS Computing for the Health Sciences,Mo 1:00PM - 3:40PM,Graham Center 286,Zoran Bursac,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 6084 - Introduction to Bayesian Inference,TuTh 5:00PM - 6:15PM,Graham Center 274,Gabriel Odom,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 7050 - Advanced Biostatistics I,Tu 5:00PM - 7:40PM,Graham Center 289,Xuexia Wang,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PHC 7054 - Advanced Biostatistics III,Th 2:00PM - 4:40PM,Academic Health Center 3 - 215,Gabriel Odom,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
CEG 4011 - Geotechnical Engineering I,We 6:25PM - 9:05PM,Engineering Center 1105,Dhuruva Badri,08/26/2024 - 12/07/2024,Engineering Center
CEG 4011L - Geotechnical Testing Laboratory,Mo 6:30PM - 7:45PM,Engineering Center OU 107,Enrique Tamayo,08/26/2024 - 12/07/2024,Engineering Center
CEG 4011L - Geotechnical Testing Laboratory,Th 6:30PM - 7:45PM,Engineering Center OU 107,Enrique Tamayo,08/26/2024 - 12/07/2024,Engineering Center
CEG 4012 - Geotechnical Engineering II,Tu 2:00PM - 4:40PM,Engineering Center 1113,Seung Jae Lee,08/26/2024 - 12/07/2024,Engineering Center
CEG 4126 - Fundamentals of Pavement Design,TuTh 9:30AM - 10:45AM,Engineering Center 2440,CARLOS Chang,08/26/2024 - 12/07/2024,Engineering Center
CES 3100 - Structural Analysis,TuTh 5:00PM - 6:15PM,Engineering Center 1112,Kingsley Lau,08/26/2024 - 12/07/2024,Engineering Center
CES 3580 - Hurricane Engineering and Global Sustainability,Mo 2:00PM - 4:40PM,Engineering Center 1112,Manuel Matus,08/26/2024 - 12/07/2024,Engineering Center
CES 3580 - Hurricane Engineering and Global Sustainability,Tu 6:25PM - 9:05PM,Engineering Center 1104,Krishna Sai Vutukuru,08/26/2024 - 12/07/2024,Engineering Center
CES 4605 - Steel Design,Mo 5:00PM - 7:40PM,Engineering Center 1115,Armin Mehrabi,08/26/2024 - 12/07/2024,Engineering Center
CES 5106 - Advanced Structural Analysis,TuTh 9:30AM - 10:45AM,Engineering Center 1104,Omar Nofal,08/26/2024 - 12/07/2024,Engineering Center
CES 5325 - Design of Highway Bridges,Th 5:00PM - 7:40PM,Mgmt & Advanced Resrch Ctr 340,Atorod Azizinamini,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
