class name,time,location,instructors,dates,campus
MAN 4151 - Organizational Behavior,Th 5:00PM - 7:40PM,Green Library 245,Garth Headley,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4164 - Leadership,We 2:00PM - 4:45PM,Ryder Business 140,Dr Mimi Capote,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4301 - Human Resource Management,Tu 5:00PM - 7:40PM,Green Library 165,Karina Fernandez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4301 - Human Resource Management,We 8:00AM - 10:45AM,Ryder Business 130,Eric Cartaya,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4350 - Training and Development,We 5:00PM - 7:40PM,Charles E. Perry (PC) 310,Eran Arbel,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4600 - International Management,Mo 10:00AM - 12:45PM,Ryder Business 130,Doreen Gooden,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4600 - International Management,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 438,Geoffrey Poyen,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAN 4771 - Executive Skills Development,We 6:25PM - 9:05PM,Green Library 100B,Alexandra Torres Rodriguez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
BMS 6003 - Medical Genetics,Fr 1:00PM - 5:00PM,Academic Health Center 2,"Tracey Weiler,
Barbra Roller,
Dipendra Pandeya",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
BMS 6130 - Pathology and Medical Histology,Th 3:30PM - 7:00PM,Academic Health Center 2,"Tracey Weiler,
Aileen Marty",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
BMS 6501 - Medical Physiology,We 1:00PM - 5:00PM,Academic Health Center 2,"Tracey Weiler,
Sabyasachi Moulik",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6003C - Introduction to Biomedical Sciences Research,We 11:00AM - 12:00PM,TBA,Alvaro Estevez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6220 - Molecular Genetics and Cellular Biology,MoWe 8:00AM - 10:00AM,TBA,"Alvaro Estevez,
Dipendra Pandeya",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6904 - Introduction to Scientific Writing,TuTh 3:00PM - 5:00PM,TBA,Alvaro Estevez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6923 - Professional Skills in Medical Sciences II,Th 1:00PM - 3:00PM,Academic Health Center 2,"Tracey Weiler,
Barbra Roller",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6939 - Graduate Seminar,Fr 5:30PM - 6:30PM,TBA,"Alvaro Estevez,
Nazira El-Hage",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6939 - Graduate Seminar,Th 4:00PM - 5:00PM,TBA,Alvaro Estevez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6940 - Supervised Teaching in Biomedical Science,TuTh 4:00PM - 6:00PM,TBA,"Alvaro Estevez,
Charles Dimitroff",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6961 - Qualifying Examination,Fr 5:00PM - 6:00PM,TBA,Charles Dimitroff,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6961 - Qualifying Examination,Tu 8:00AM - 9:00AM,TBA,Kevin Chandler,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6963 - Doctoral Dissertation Proposal,Th 8:00AM - 9:00AM,TBA,Charles Dimitroff,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6963 - Doctoral Dissertation Proposal,Th 8:00AM - 9:00AM,TBA,Kevin Chandler,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6964 - Dissertation Proposal Seminar,We 8:00AM - 9:00AM,TBA,Charles Dimitroff,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6964 - Dissertation Proposal Seminar,We 8:00AM - 9:00AM,TBA,Kevin Chandler,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Hoshang Unwalla",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Nazira El-Hage",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Charles Dimitroff",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Kevin Chandler",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,Madepalli Lakshmana,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Kim Tieu",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6979 - Research Credits,MoTuWeThFr 8:30AM - 12:30PM,TBA,"Alvaro Estevez,
Evgeny Zemskov",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 6993C - Lectureship Seminar,TuTh 8:00AM - 11:00AM,TBA,Alvaro Estevez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 7980 - Dissertation Research Credits,Mo 8:30AM - 9:30AM,TBA,"Alvaro Estevez,
Stephen Black",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 7980 - Dissertation Research Credits,Mo 8:30AM - 9:30AM,TBA,"Alvaro Estevez,
Charles Dimitroff",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 7980 - Dissertation Research Credits,Mo 8:30AM - 9:30AM,TBA,Hoshang Unwalla,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
GMS 7981 - Dissertation Defense Seminar,We 5:30PM - 6:30PM,TBA,"Alvaro Estevez,
Stephen Black",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AFH 2000 - African Civilizations,TuTh 2:00PM - 3:15PM,Chem & Physics 197,Saheed Aderinto,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AFH 6933 - Research Seminar in African History II,Th 5:00PM - 7:40PM,SCH INTNL & PUB AFFAIRS II 301,Saheed Aderinto,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,MoWe 9:30AM - 10:45AM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 5:00PM - 7:45PM,Graham Center 279B,Lolita Samuel,03/04/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 9:00AM - 10:15AM,Graham Center 285,Hector Valero Lopez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 9:30AM - 10:45AM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 1:00PM - 2:15PM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 11:00AM - 12:15PM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,TuTh 3:30PM - 4:45PM,Charles E. Perry (PC) 213,Joseph Holbrook,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2020 - American History Introductory Survey Since 1877,MoWe 2:30PM - 3:45PM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 2041 - Origins of American Civilization,TuTh 10:00AM - 11:15AM,Owa Ehan 134,Kirsten Wood,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 3317 - America & Movies,Mo 5:00PM - 7:40PM,Green Library 100A,Francis Luca,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
AMH 5935 - Topics in American History,Tu 5:00PM - 7:40PM,SCH INTNL & PUB AFFAIRS II 301,Daniel Royles,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EUH 3511 - Tudor and Stuart England,TuTh 9:30AM - 10:45AM,SCH. INTER.&PUBLIC AFFAIRS 220,Tovah Bender,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EUH 4033 - Nazism and the Holocaust,MoWe 10:00AM - 11:15AM,Deuxieme Maison 100,Terrence Peterson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"EUH 4521 - Victorian Britain: Culture, Society and Empire",MoWe 1:00PM - 2:15PM,Graham Center 287A,Charles Jones,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
HIS 3051 - Junior Seminar: Approaches to History,We 2:00PM - 3:15PM,SCH INTNL & PUB AFFAIRS II 301,Judith Mansilla,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
HIS 3051 - Junior Seminar: Approaches to History,Th 12:30PM - 3:15PM,SCH INTNL & PUB AFFAIRS II 301,Rebecca Friedman,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
HIS 4935 - Senior Seminar,We 2:00PM - 4:45PM,Graham Center 276,Terrence Peterson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"HIS 5084 - History, Memory and the Public",Tu 5:00PM - 7:40PM,SCH INTNL & PUB AFFAIRS II 301,Daniel Royles,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LAH 2020 - Latin American Civilization,TuTh 5:00PM - 6:15PM,Graham Center 285,Joseph Holbrook,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"LAH 4201 - History of Modern Colombia: War, Music and the Underground Economy",MoWe 3:30PM - 4:45PM,Graham Center 287B,Sandra Londono Ardila,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LAH 4482 - Cuba: 18th-20th Centuries,TuTh 5:30PM - 6:45PM,Graham Center 279A,John Ermer Jr,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LAH 5905 - Readings in Latin American History,Tu 2:00PM - 4:40PM,SCH INTNL & PUB AFFAIRS II 301,Bianca Premo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LAH 5905 - Readings in Latin American History,Mo 5:00PM - 7:40PM,SCH INTNL & PUB AFFAIRS II 301,Guadalupe Garcia,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LAH 6933 - Research Seminar in Latin American History II,We 5:00PM - 7:40PM,SCH INTNL & PUB AFFAIRS II 301,Victor Uribe,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
WOH 2001 - World Civilization,TuTh 11:00AM - 12:15PM,Charles E. Perry (PC) 310,Tovah Bender,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
WOH 3244 - World War II: A Global History,MoWe 10:00AM - 11:15AM,Deuxieme Maison 100,Terrence Peterson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"WOH 4430 - Piracy in the Spanish World, 1500-1750",We 11:00AM - 12:15PM,Graham Center 287A,Judith Mansilla,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
PHC 3101 - Introduction to Public Health,Mo 2:00PM - 4:40PM,"Comp, Arts, Sci & Educat 145",Leah Davis Ewart,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"PHC 6537 - Case Studies in Maternal and Child Health Programs, Policies and Research",Th 5:00PM - 7:40PM,Academic Health Center 4 -302,Adriana Hurley,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
PHC 6602 - Theoretical Foundations of Health Promotion,We 5:00PM - 7:40PM,Chem & Physics 103,Rashida Biggs,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
PHC 6750 - Program Development and Evaluation in Health Promotion,Th 5:00PM - 6:15PM,Chem & Physics 107,Elena Sebekos,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
PHC 6762 - International Public Health,Tu 5:00PM - 7:40PM,Academic Health Center 4 -202,Patria Rojas,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
PHC 7584 - Advanced Research Designs,Th 12:30PM - 3:10PM,Academic Health Center 5 401,Jessy Devieux,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Green Library 100A
Graham Center 278A","Prem Chapagain,
Brenda Luna,
Jeanette Smith
Prem Chapagain","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Green Library 100A
Graham Center 278B","Brenda Luna,
Prem Chapagain,
Jeanette Smith
Brenda Luna","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Green Library 100A
Graham Center 286","Prem Chapagain,
Brenda Luna,
Jeanette Smith
Jeanette Smith","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Paul Cejas Architecture 150
College of Business Complex142","Pete Markowitz,
Erika Kern,
Michael Yawney
Pete Markowitz","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Chem & Physics 107
Green Library 165","Pete Markowitz,
Erika Kern,
Michael Yawney
Erika Kern","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Paul Cejas Architecture 150
Graham Center 286","Erika Kern,
Pete Markowitz,
Michael Yawney
Michael Yawney","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Ryder Business 130
Graham Center 278A","Bernard Gerstman,
Samah Abukhodeir,
James Sutton
Bernard Gerstman","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,TuTh 12:30PM - 1:45PM,SCH. INTER.&PUBLIC AFFAIRS 220,"Maikel Alendy,
Thomas Liguori",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Green Library 100A
SCH. INTER.&PUBLIC AFFAIRS 100","Joseph Lichter,
Ruben Garrote,
Michelle Mason
Joseph Lichter","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Green Library 100A
SCH. INTER.&PUBLIC AFFAIRS 100","Joseph Lichter,
Ruben Garrote,
Michelle Mason
Ruben Garrote","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Green Library 100A
SCH. INTER.&PUBLIC AFFAIRS 100","Joseph Lichter,
Ruben Garrote,
Michelle Mason
Michelle Mason","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Ryder Business 130
Graham Center 278B","Samah Abukhodeir,
Bernard Gerstman,
James Sutton
Samah Abukhodeir","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 2:00PM - 3:15PM
Th 2:00PM - 3:15PM","Ryder Business 130
Graham Center 286","James Sutton,
Samah Abukhodeir,
Bernard Gerstman
James Sutton","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Ryder Business 120
Graham Center 288","Michael Christie,
Pioneer Winter,
Adam Gorelick
Michael Christie","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Ryder Business 120
Ryder Business 120","Pioneer Winter,
Adam Gorelick,
Michael Christie
Pioneer Winter","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 11:00AM - 12:15PM
Th 11:00AM - 12:15PM","Ryder Business 120
Graham Center 274","Adam Gorelick,
Pioneer Winter,
Michael Christie
Adam Gorelick","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,TuTh 12:30PM - 1:45PM,SCH. INTER.&PUBLIC AFFAIRS 220,"Maikel Alendy,
Thomas Liguori",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 12:30PM - 1:45PM
Th 12:30PM - 1:45PM
Th 12:30PM - 1:45PM","Ryder Business 130
Chem & Physics 145
Graham Center 288","John Clark,
Alfonso Matas,
Hazel Hooker
John Clark,
Hazel Hooker,
Alfonso Matas
John Clark,
Hazel Hooker,
Alfonso Matas","01/08/2024 - 04/20/2024
01/11/2024 - 01/11/2024
01/18/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 12:30PM - 1:45PM
Th 12:30PM - 1:45PM
Th 12:30PM - 1:45PM","Ryder Business 130
Chem & Physics 145
Graham Center 289","John Clark,
Alfonso Matas,
Hazel Hooker
Alfonso Matas,
John Clark,
Hazel Hooker
Alfonso Matas,
John Clark,
Hazel Hooker","01/08/2024 - 04/20/2024
01/11/2024 - 01/11/2024
01/18/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 12:30PM - 1:45PM
Th 12:30PM - 1:45PM
Th 12:30PM - 1:45PM","Ryder Business 130
Chem & Physics 145
Graham Center 274","John Clark,
Alfonso Matas,
Hazel Hooker
Hazel Hooker,
John Clark,
Alfonso Matas
Hazel Hooker,
John Clark,
Alfonso Matas","01/08/2024 - 04/20/2024
01/11/2024 - 01/11/2024
01/18/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","SCH. INTER.&PUBLIC AFFAIRS 125
Graham Center 276","Juan Espinosa,
Leanne Wells,
Joaquin Pedroso
Juan Espinosa","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","SCH. INTER.&PUBLIC AFFAIRS 125
Graham Center 271B","Juan Espinosa,
Leanne Wells,
Joaquin Pedroso
Leanne Wells","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","SCH. INTER.&PUBLIC AFFAIRS 125
Graham Center 275B","Juan Espinosa,
Leanne Wells,
Joaquin Pedroso
Joaquin Pedroso","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Ryder Business 130
Graham Center 288","Tigran Abrahamyan,
Niurca Marquez,
Adam Gorelick
Tigran Abrahamyan","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Ryder Business 130
Ryder Business 130","Niurca Marquez,
Tigran Abrahamyan,
Adam Gorelick
Niurca Marquez","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,"Tu 9:30AM - 10:45AM
Th 9:30AM - 10:45AM","Ryder Business 130
Graham Center 274","Adam Gorelick,
Niurca Marquez,
Tigran Abrahamyan
Adam Gorelick","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,TuTh 12:30PM - 1:45PM,SCH. INTER.&PUBLIC AFFAIRS 220,"Maikel Alendy,
Thomas Liguori",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 1002 - Honors Seminar II: The Origin of Ideas and the Idea of Origins,TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 443,Ruben Garrote,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 2004 - Honors Seminar IV,TuTh 9:45AM - 11:00AM,Engineering Center 2440,Daniela Radu,01/08/2024 - 04/20/2024,Engineering Center
IDH 3035 - Honors Seminar VI,MoWeFr 1:00PM - 1:50PM,Graham Center 288,Daniel Alvarez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 11:00AM - 1:30PM,Rafael Diaz-Balart 1004,Andrej Milic,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Mo 11:30AM - 2:00PM,Student Acad Success Cntr 251,Gretchen Scharnagl,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 2:00PM - 3:15PM,Graham Center 273A,Adam Gorelick,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,MoWe 5:00PM - 6:15PM,Graham Center 271A,Edmund (Ed) Newborn II,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 9:30AM - 10:45AM,Graham Center 271A,Amy Paul Ward,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,MoWe 5:00PM - 6:15PM,Graham Center 278B,Barbra Roller,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 2:00PM - 4:45PM,Graham Center 275A,Asher Milbauer,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 11:00AM - 12:15PM,Graham Center 273A,Malgorzata Durygin,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 9:00AM - 11:45AM,Patricia&PhilipFrostMuseum 107,Jason Calloway,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 10:00AM - 3:45PM,Owa Ehan 100,John Bailly,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 5:00PM - 7:45PM,Graham Center 275A,Kioceaia Stenson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 10:15AM - 12:45PM,Academic Health Center 4 -302,Angela Puentes-Leon,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Tu 1:00PM - 3:30PM,Academic Health Center 4 -302,Amilcar Castellano-Sanchez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Tu 5:00PM - 6:15PM,Green Library 166,Jason Bell,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 12:30PM - 1:45PM,Graham Center 273A,Ruben Garrote,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Tu 6:00PM - 7:15PM,Graham Center 283B,Charlyn Stanberry,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 11:00AM - 12:15PM,Graham Center 271A,Ruben Garrote,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Th 5:00PM - 7:30PM,Labor Center 301,Brian Fonseca,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 10:00AM - 3:45PM,Owa Ehan 100,John Bailly,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,MoWe 12:30PM - 1:45PM,Academic Health Center 4 -202,Joseph Lichter,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Tu 12:30PM - 3:15PM,Green Library 137,Pioneer Winter,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Tu 9:30AM - 12:00PM,Mgmt & Advanced Resrch Ctr 335,Robert Hacker,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Fr 10:00AM - 3:45PM,Owa Ehan 100,John Bailly,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Fr 10:00AM - 3:45PM,Owa Ehan 100,John Bailly,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,Mo 1:00PM - 3:30PM,Charles E. Perry (PC) 445,Amilcar Castellano-Sanchez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 9:30AM - 10:45AM,Graham Center 273A,Erika Kern,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 2:00PM - 4:45PM,College of Business Complex254,Modesto Maidique,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,We 2:00PM - 4:45PM,College of Business Complex254,Modesto Maidique,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 2:00PM - 3:15PM,Labor Center 301,Leland Lazarus,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
IDH 3035 - Honors Seminar VI,TuTh 12:30PM - 1:45PM,Graham Center 273B,Adam Gorelick,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
